frame_num,drone_latitude,drone_longitude,displacement_origin,displacement_previous,drone_latitude_pixels,drone_longitude_pixels,displacement_origin_pixels,displacement_previous_pixels,is_reference
1912,38.018021,23.75549,,,,,,,False
1913,38.018021,23.75549,,,,,,,False
1914,38.018027,23.755494,,,,,,,False
1915,38.018027,23.755494,,,,,,,False
1916,38.018034,23.755497,,,,,,,False
1917,38.018034,23.755497,,,,,,,False
1918,38.018034,23.755497,,,,,,,False
1919,38.018041,23.7555,,,,,,,False
1920,38.018041,23.7555,,,,,,,False
1921,38.018041,23.7555,,,,,,,False
1922,38.018047,23.755504,,,,,,,False
1923,38.018047,23.755504,,,,,,,False
1924,38.018054,23.755507,,,,,,,False
1925,38.018054,23.755507,,,,,,,False
1926,38.018061,23.75551,,,,,,,False
1927,38.018061,23.75551,,,,,,,False
1928,38.018061,23.75551,,,,,,,False
1929,38.018067,23.755514,,,,,,,False
1930,38.018067,23.755514,,,,,,,False
1931,38.018067,23.755514,,,,,,,False
1932,38.018074,23.755517,,,,,,,False
1933,38.018074,23.755517,,,,,,,False
1934,38.018081,23.75552,,,,,,,False
1935,38.018081,23.75552,,,,,,,False
1936,38.018081,23.75552,,,,,,,False
1937,38.018088,23.755524,,,,,,,False
1938,38.018088,23.755524,,,,,,,False
1939,38.018094,23.755527,,,,,,,False
1940,38.018094,23.755527,,,,,,,False
1941,38.018101,23.75553,,,,,,,False
1942,38.018101,23.75553,,,,,,,False
1943,38.018101,23.75553,,,,,,,False
1944,38.018108,23.755534,,,,,,,False
1945,38.018108,23.755534,,,,,,,False
1946,38.018108,23.755534,,,,,,,False
1947,38.018114,23.755537,,,,,,,False
1948,38.018114,23.755537,,,,,,,False
1949,38.018121,23.755541,,,,,,,False
1950,38.018121,23.755541,,,,,,,False
1951,38.018121,23.755541,,,,,,,False
1952,38.018128,23.755544,,,,,,,False
1953,38.018128,23.755544,,,,,,,False
1954,38.018135,23.755547,,,,,,,False
1955,38.018135,23.755547,,,,,,,False
1956,38.018135,23.755547,,,,,,,False
1957,38.018141,23.755551,,,,,,,False
1958,38.018141,23.755551,,,,,,,False
1959,38.018148,23.755554,,,,,,,False
1960,38.018148,23.755554,,,,,,,False
1961,38.018148,23.755554,,,,,,,False
1962,38.018154,23.755557,,,,,,,False
1963,38.018154,23.755557,,,,,,,False
1964,38.018161,23.75556,,,,,,,False
1965,38.018161,23.75556,,,,,,,False
1966,38.018161,23.75556,,,,,,,False
1967,38.018168,23.755564,,,,,,,False
1968,38.018168,23.755564,,,,,,,False
1969,38.018174,23.755567,,,,,,,False
1970,38.018174,23.755567,,,,,,,False
1971,38.018174,23.755567,,,,,,,False
1972,38.018181,23.75557,,,,,,,False
1973,38.018181,23.75557,,,,,,,False
1974,38.018188,23.755574,,,,,,,False
1975,38.018188,23.755574,,,,,,,False
1976,38.018188,23.755574,,,,,,,False
1977,38.018195,23.755577,,,,,,,False
1978,38.018195,23.755577,,,,,,,False
1979,38.018201,23.75558,,,,,,,False
1980,38.018201,23.75558,,,,,,,False
1981,38.018201,23.75558,,,,,,,False
1982,38.018208,23.755583,,,,,,,False
1983,38.018208,23.755583,,,,,,,False
1984,38.018214,23.755586,,,,,,,False
1985,38.018214,23.755586,,,,,,,False
1986,38.018214,23.755586,,,,,,,False
1987,38.018221,23.75559,,,,,,,False
1988,38.018221,23.75559,,,,,,,False
1989,38.018228,23.755593,,,,,,,False
1990,38.018228,23.755593,,,,,,,False
1991,38.018228,23.755593,,,,,,,False
1992,38.018234,23.755596,,,,,,,False
1993,38.018234,23.755596,,,,,,,False
1994,38.018241,23.755599,,,,,,,False
1995,38.018241,23.755599,,,,,,,False
1996,38.018241,23.755599,,,,,,,False
1997,38.018248,23.755603,,,,,,,False
1998,38.018248,23.755603,,,,,,,False
1999,38.018254,23.755606,,,,,,,False
2000,38.018254,23.755606,,,,,,,False
2001,38.018254,23.755606,,,,,,,False
2002,38.018261,23.755609,,,,,,,False
2003,38.018261,23.755609,,,,,,,False
2004,38.018268,23.755612,,,,,,,False
2005,38.018268,23.755612,,,,,,,False
2006,38.018268,23.755612,,,,,,,False
2007,38.018274,23.755616,,,,,,,False
2008,38.018274,23.755616,,,,,,,False
2009,38.018281,23.755619,,,,,,,False
2010,38.018281,23.755619,,,,,,,False
2011,38.018281,23.755619,,,,,,,False
2012,38.018288,23.755622,,,,,,,False
2013,38.018288,23.755622,,,,,,,False
2014,38.018294,23.755626,,,,,,,False
2015,38.018294,23.755626,,,,,,,False
2016,38.018294,23.755626,,,,,,,False
2017,38.018302,23.755629,,,,,,,False
2018,38.018302,23.755629,,,,,,,False
2019,38.018308,23.755633,,,,,,,False
2020,38.018308,23.755633,,,,,,,False
2021,38.018308,23.755633,,,,,,,False
2022,38.018314,23.755635,,,,,,,False
2023,38.018314,23.755635,,,,,,,False
2024,38.018321,23.755639,,,,,,,False
2025,38.018321,23.755639,,,,,,,False
2026,38.018321,23.755639,,,,,,,False
2027,38.018328,23.755642,,,,,,,False
2028,38.018328,23.755642,,,,,,,False
2029,38.018334,23.755646,,,,,,,False
2030,38.018334,23.755646,,,,,,,False
2031,38.018334,23.755646,,,,,,,False
2032,38.018341,23.755649,,,,,,,False
2033,38.018341,23.755649,,,,,,,False
2034,38.018348,23.755652,,,,,,,False
2035,38.018348,23.755652,,,,,,,False
2036,38.018348,23.755652,,,,,,,False
2037,38.018355,23.755656,,,,,,,False
2038,38.018355,23.755656,,,,,,,False
2039,38.018361,23.755659,,,,,,,False
2040,38.018361,23.755659,,,,,,,False
2041,38.018361,23.755659,,,,,,,False
2042,38.018368,23.755662,,,,,,,False
2043,38.018368,23.755662,,,,,,,False
2044,38.018375,23.755666,,,,,,,False
2045,38.018375,23.755666,,,,,,,False
2046,38.018375,23.755666,,,,,,,False
2047,38.018381,23.755669,,,,,,,False
2048,38.018381,23.755669,,,,,,,False
2049,38.018388,23.755672,,,,,,,False
2050,38.018388,23.755672,,,,,,,True
2051,38.018388,23.755672,,,,,,,False
2052,38.018395,23.755676,,,,,,,False
2053,38.018395,23.755676,,,,,,,False
2054,38.018401,23.755679,,,,,,,False
2055,38.018401,23.755679,,,,,,,False
2056,38.018401,23.755679,,,,,,,False
2057,38.018408,23.755682,,,,,,,False
2058,38.018408,23.755682,,,,,,,False
2059,38.018415,23.755686,,,,,,,False
2060,38.018415,23.755686,,,,,,,False
2061,38.018415,23.755686,,,,,,,False
2062,38.018421,23.755689,,,,,,,False
2063,38.018421,23.755689,,,,,,,False
2064,38.018428,23.755692,,,,,,,False
2065,38.018428,23.755692,,,,,,,False
2066,38.018428,23.755692,,,,,,,False
2067,38.018435,23.755696,,,,,,,False
2068,38.018435,23.755696,,,,,,,False
2069,38.018441,23.755699,,,,,,,False
2070,38.018441,23.755699,,,,,,,False
2071,38.018441,23.755699,,,,,,,False
2072,38.018448,23.755702,,,,,,,False
2073,38.018448,23.755702,,,,,,,False
2074,38.018455,23.755706,,,,,,,False
2075,38.018455,23.755706,,,,,,,False
2076,38.018455,23.755706,,,,,,,False
2077,38.018461,23.755709,,,,,,,False
2078,38.018461,23.755709,,,,,,,False
2079,38.018468,23.755712,,,,,,,False
2080,38.018468,23.755712,,,,,,,False
2081,38.018468,23.755712,,,,,,,False
2082,38.018475,23.755716,,,,,,,False
2083,38.018475,23.755716,,,,,,,False
2084,38.018482,23.755719,,,,,,,False
2085,38.018482,23.755719,,,,,,,False
2086,38.018482,23.755719,,,,,,,False
2087,38.018488,23.755722,,,,,,,False
2088,38.018488,23.755722,,,,,,,False
2089,38.018495,23.755725,,,,,,,False
2090,38.018495,23.755725,,,,,,,False
2091,38.018495,23.755725,,,,,,,False
2092,38.018501,23.755729,,,,,,,False
2093,38.018501,23.755729,,,,,,,False
2094,38.018508,23.755732,,,,,,,False
2095,38.018508,23.755732,,,,,,,False
2096,38.018508,23.755732,,,,,,,False
2097,38.018515,23.755735,,,,,,,False
2098,38.018515,23.755735,,,,,,,False
2099,38.018521,23.755738,,,,,,,False
2100,38.018521,23.755738,,,,,,,False
2101,38.018528,23.755742,,,,,,,False
2102,38.018528,23.755742,,,,,,,False
2103,38.018528,23.755742,,,,,,,False
2104,38.018535,23.755745,,,,,,,False
2105,38.018535,23.755745,,,,,,,False
2106,38.018535,23.755745,,,,,,,False
2107,38.018542,23.755748,,,,,,,False
2108,38.018542,23.755748,,,,,,,False
2109,38.018548,23.755752,,,,,,,False
2110,38.018548,23.755752,,,,,,,False
2111,38.018548,23.755752,,,,,,,False
2112,38.018555,23.755755,,,,,,,False
2113,38.018555,23.755755,,,,,,,False
2114,38.018562,23.755758,,,,,,,False
2115,38.018562,23.755758,,,,,,,False
2116,38.018562,23.755758,,,,,,,False
2117,38.018568,23.755761,,,,,,,False
2118,38.018568,23.755761,,,,,,,False
2119,38.018575,23.755765,,,,,,,False
2120,38.018575,23.755765,,,,,,,False
2121,38.018575,23.755765,,,,,,,False
2122,38.018582,23.755768,,,,,,,False
2123,38.018582,23.755768,,,,,,,False
2124,38.018588,23.755771,,,,,,,False
2125,38.018588,23.755771,,,,,,,False
2126,38.018588,23.755771,,,,,,,False
2127,38.018595,23.755774,,,,,,,False
2128,38.018595,23.755774,,,,,,,False
2129,38.018602,23.755778,,,,,,,False
2130,38.018602,23.755778,,,,,,,False
2131,38.018602,23.755778,,,,,,,False
2132,38.018609,23.755781,,,,,,,False
2133,38.018609,23.755781,,,,,,,False
2134,38.018616,23.755784,,,,,,,False
2135,38.018616,23.755784,,,,,,,False
2136,38.018616,23.755784,,,,,,,False
2137,38.018622,23.755788,,,,,,,False
2138,38.018622,23.755788,,,,,,,False
2139,38.018629,23.755791,,,,,,,False
2140,38.018629,23.755791,,,,,,,False
2141,38.018629,23.755791,,,,,,,False
2142,38.018636,23.755794,,,,,,,False
2143,38.018636,23.755794,,,,,,,False
2144,38.018642,23.755797,,,,,,,False
2145,38.018642,23.755797,,,,,,,False
2146,38.018642,23.755797,,,,,,,False
2147,38.01865,23.755801,,,,,,,False
2148,38.01865,23.755801,,,,,,,False
2149,38.018656,23.755804,,,,,,,False
2150,38.018656,23.755804,,,,,,,False
2151,38.018656,23.755804,,,,,,,False
2152,38.018662,23.755807,,,,,,,False
2153,38.018662,23.755807,,,,,,,False
2154,38.018669,23.755811,,,,,,,False
2155,38.018669,23.755811,,,,,,,False
2156,38.018669,23.755811,,,,,,,False
2157,38.018676,23.755814,,,,,,,False
2158,38.018676,23.755814,,,,,,,False
2159,38.018682,23.755817,,,,,,,False
2160,38.018682,23.755817,,,,,,,False
2161,38.018682,23.755817,,,,,,,False
2162,38.018689,23.75582,,,,,,,False
2163,38.018689,23.75582,,,,,,,False
2164,38.018696,23.755824,,,,,,,False
2165,38.018696,23.755824,,,,,,,False
2166,38.018696,23.755824,,,,,,,False
2167,38.018703,23.755827,,,,,,,False
2168,38.018703,23.755827,,,,,,,False
2169,38.018709,23.75583,,,,,,,False
2170,38.018709,23.75583,,,,,,,False
2171,38.018709,23.75583,,,,,,,False
2172,38.018716,23.755833,,,,,,,False
2173,38.018716,23.755833,,,,,,,False
2174,38.018723,23.755837,,,,,,,False
2175,38.018723,23.755837,,,,,,,False
2176,38.018723,23.755837,,,,,,,False
2177,38.018729,23.75584,,,,,,,False
2178,38.018729,23.75584,,,,,,,False
2179,38.018736,23.755843,,,,,,,False
2180,38.018736,23.755843,,,,,,,False
2181,38.018736,23.755843,,,,,,,False
2182,38.018743,23.755847,,,,,,,False
2183,38.018743,23.755847,,,,,,,False
2184,38.01875,23.75585,,,,,,,False
2185,38.01875,23.75585,,,,,,,False
2186,38.01875,23.75585,,,,,,,False
2187,38.018756,23.755853,,,,,,,False
2188,38.018756,23.755853,,,,,,,False
2189,38.018763,23.755856,,,,,,,False
2190,38.018763,23.755856,,,,,,,False
2191,38.01877,23.75586,,,,,,,False
2192,38.01877,23.75586,,,,,,,False
2193,38.01877,23.75586,,,,,,,False
2194,38.018777,23.755863,,,,,,,False
2195,38.018777,23.755863,,,,,,,False
2196,38.018777,23.755863,,,,,,,False
2197,38.018783,23.755866,,,,,,,False
2198,38.018783,23.755866,,,,,,,False
2199,38.01879,23.75587,,,,,,,False
2200,38.01879,23.75587,,,,,,,False
2201,38.01879,23.75587,,,,,,,False
2202,38.018797,23.755873,,,,,,,False
2203,38.018797,23.755873,,,,,,,False
2204,38.018803,23.755876,,,,,,,False
2205,38.018803,23.755876,,,,,,,False
2206,38.01881,23.755879,,,,,,,False
2207,38.01881,23.755879,,,,,,,False
2208,38.01881,23.755879,,,,,,,False
2209,38.018817,23.755883,,,,,,,False
2210,38.018817,23.755883,,,,,,,False
2211,38.018817,23.755883,,,,,,,False
2212,38.018824,23.755886,,,,,,,False
2213,38.018824,23.755886,,,,,,,False
2214,38.01883,23.755889,,,,,,,False
2215,38.01883,23.755889,,,,,,,False
2216,38.01883,23.755889,,,,,,,False
2217,38.018837,23.755892,,,,,,,False
2218,38.018837,23.755892,,,,,,,False
2219,38.018844,23.755896,,,,,,,False
2220,38.018844,23.755896,,,,,,,False
2221,38.018844,23.755896,,,,,,,False
2222,38.018851,23.755899,,,,,,,False
2223,38.018851,23.755899,,,,,,,False
2224,38.018857,23.755902,,,,,,,False
2225,38.018857,23.755902,,,,,,,False
2226,38.018857,23.755902,,,,,,,False
2227,38.018864,23.755905,,,,,,,False
2228,38.018864,23.755905,,,,,,,False
2229,38.018871,23.755909,,,,,,,False
2230,38.018871,23.755909,,,,,,,False
2231,38.018871,23.755909,,,,,,,False
2232,38.018877,23.755912,,,,,,,False
2233,38.018877,23.755912,,,,,,,False
2234,38.018884,23.755915,,,,,,,False
2235,38.018884,23.755915,,,,,,,False
2236,38.018884,23.755915,,,,,,,False
2237,38.01889,23.755918,,,,,,,False
2238,38.01889,23.755918,,,,,,,False
2239,38.018895,23.755921,,,,,,,False
2240,38.018895,23.755921,,,,,,,False
2241,38.018895,23.755921,,,,,,,False
2242,38.018901,23.755924,,,,,,,False
2243,38.018901,23.755924,,,,,,,False
2244,38.018906,23.755926,,,,,,,False
2245,38.018906,23.755926,,,,,,,False
2246,38.018906,23.755926,,,,,,,False
2247,38.018912,23.755929,,,,,,,False
2248,38.018912,23.755929,,,,,,,False
2249,38.018916,23.755931,,,,,,,False
2250,38.018916,23.755931,,,,,,,False
2251,38.018916,23.755931,,,,,,,False
2252,38.018921,23.755934,,,,,,,False
2253,38.018921,23.755934,,,,,,,False
2254,38.018925,23.755936,,,,,,,False
2255,38.018925,23.755936,,,,,,,False
2256,38.018925,23.755936,,,,,,,False
2257,38.018929,23.755938,,,,,,,False
2258,38.018929,23.755938,,,,,,,False
2259,38.018933,23.755939,,,,,,,False
2260,38.018933,23.755939,,,,,,,False
2261,38.018933,23.755939,,,,,,,False
2262,38.018936,23.755941,,,,,,,False
2263,38.018936,23.755941,,,,,,,False
2264,38.018939,23.755942,,,,,,,False
2265,38.018939,23.755942,,,,,,,False
2266,38.018939,23.755942,,,,,,,False
2267,38.018942,23.755943,,,,,,,False
2268,38.018942,23.755943,,,,,,,False
2269,38.018944,23.755944,,,,,,,False
2270,38.018944,23.755944,,,,,,,False
2271,38.018944,23.755944,,,,,,,False
2272,38.018946,23.755945,,,,,,,False
2273,38.018946,23.755945,,,,,,,False
2274,38.018948,23.755946,,,,,,,False
2275,38.018948,23.755946,,,,,,,False
2276,38.018948,23.755946,,,,,,,False
2277,38.01895,23.755947,,,,,,,False
2278,38.01895,23.755947,,,,,,,False
2279,38.018951,23.755947,,,,,,,False
2280,38.018951,23.755947,,,,,,,False
2281,38.018951,23.755947,,,,,,,False
2282,38.018952,23.755948,,,,,,,False
2283,38.018952,23.755948,,,,,,,False
2284,38.018953,23.755948,,,,,,,False
2285,38.018953,23.755948,,,,,,,False
2286,38.018953,23.755948,,,,,,,False
2287,38.018953,23.755948,,,,,,,False
2288,38.018953,23.755948,,,,,,,False
2289,38.018953,23.755948,,,,,,,False
2290,38.018953,23.755948,,,,,,,False
2291,38.018953,23.755948,,,,,,,False
2292,38.018953,23.755948,,,,,,,False
2293,38.018953,23.755948,,,,,,,False
2294,38.018952,23.755948,,,,,,,False
2295,38.018952,23.755948,,,,,,,False
2296,38.018952,23.755948,,,,,,,False
2297,38.018952,23.755947,,,,,,,False
2298,38.018952,23.755947,,,,,,,False
2299,38.018951,23.755947,,,,,,,False
2300,38.018951,23.755947,,,,,,,False
2301,38.018951,23.755947,,,,,,,False
2302,38.01895,23.755947,,,,,,,False
2303,38.01895,23.755947,,,,,,,False
2304,38.01895,23.755946,,,,,,,False
2305,38.01895,23.755946,,,,,,,False
2306,38.01895,23.755946,,,,,,,False
2307,38.01895,23.755945,,,,,,,False
2308,38.01895,23.755945,,,,,,,False
2309,38.01895,23.755944,,,,,,,False
2310,38.01895,23.755944,,,,,,,False
2311,38.01895,23.755944,,,,,,,False
2312,38.01895,23.755942,,,,,,,False
2313,38.01895,23.755942,,,,,,,False
2314,38.01895,23.75594,,,,,,,False
2315,38.01895,23.75594,,,,,,,False
2316,38.01895,23.75594,,,,,,,False
2317,38.01895,23.755938,,,,,,,False
2318,38.01895,23.755938,,,,,,,False
2319,38.018951,23.755936,,,,,,,False
2320,38.018951,23.755936,,,,,,,False
2321,38.018951,23.755936,,,,,,,False
2322,38.018952,23.755933,,,,,,,False
2323,38.018952,23.755933,,,,,,,False
2324,38.018953,23.75593,,,,,,,False
2325,38.018953,23.75593,,,,,,,False
2326,38.018953,23.75593,,,,,,,False
2327,38.018954,23.755926,,,,,,,False
2328,38.018954,23.755926,,,,,,,False
2329,38.018956,23.755922,,,,,,,False
2330,38.018956,23.755922,,,,,,,False
2331,38.018956,23.755922,,,,,,,False
2332,38.018958,23.755918,,,,,,,False
2333,38.018958,23.755918,,,,,,,False
2334,38.018959,23.755914,,,,,,,False
2335,38.018959,23.755914,,,,,,,False
2336,38.018959,23.755914,,,,,,,False
2337,38.018961,23.755909,,,,,,,False
2338,38.018961,23.755909,,,,,,,False
2339,38.018963,23.755904,,,,,,,False
2340,38.018963,23.755904,,,,,,,False
2341,38.018963,23.755904,,,,,,,False
2342,38.018965,23.755898,,,,,,,False
2343,38.018965,23.755898,,,,,,,False
2344,38.018968,23.755893,,,,,,,False
2345,38.018968,23.755893,,,,,,,False
2346,38.018968,23.755893,,,,,,,False
2347,38.01897,23.755887,,,,,,,False
2348,38.01897,23.755887,,,,,,,False
2349,38.018972,23.755881,,,,,,,False
2350,38.018972,23.755881,,,,,,,True
2351,38.018972,23.755881,,,,,,,False
2352,38.018975,23.755875,,,,,,,False
2353,38.018975,23.755875,,,,,,,False
2354,38.018977,23.755869,,,,,,,False
2355,38.018977,23.755869,,,,,,,False
2356,38.018977,23.755869,,,,,,,False
2357,38.01898,23.755862,,,,,,,False
2358,38.01898,23.755862,,,,,,,False
2359,38.018983,23.755855,,,,,,,False
2360,38.018983,23.755855,,,,,,,False
2361,38.018983,23.755855,,,,,,,False
2362,38.018986,23.755848,,,,,,,False
2363,38.018986,23.755848,,,,,,,False
2364,38.018989,23.75584,,,,,,,False
2365,38.018989,23.75584,,,,,,,False
2366,38.018989,23.75584,,,,,,,False
2367,38.018992,23.755833,,,,,,,False
2368,38.018992,23.755833,,,,,,,False
2369,38.018995,23.755825,,,,,,,False
2370,38.018995,23.755825,,,,,,,False
2371,38.018995,23.755825,,,,,,,False
2372,38.018998,23.755817,,,,,,,False
2373,38.018998,23.755817,,,,,,,False
2374,38.019001,23.755808,,,,,,,False
2375,38.019001,23.755808,,,,,,,False
2376,38.019001,23.755808,,,,,,,False
2377,38.019004,23.7558,,,,,,,False
2378,38.019004,23.7558,,,,,,,False
2379,38.019008,23.755791,,,,,,,False
2380,38.019008,23.755791,,,,,,,False
2381,38.019008,23.755791,,,,,,,False
2382,38.019011,23.755782,,,,,,,False
2383,38.019011,23.755782,,,,,,,False
2384,38.019015,23.755774,,,,,,,False
2385,38.019015,23.755774,,,,,,,False
2386,38.019015,23.755774,,,,,,,False
2387,38.019018,23.755765,,,,,,,False
2388,38.019018,23.755765,,,,,,,False
2389,38.019022,23.755757,,,,,,,False
2390,38.019022,23.755757,,,,,,,False
2391,38.019022,23.755757,,,,,,,False
2392,38.019025,23.755748,,,,,,,False
2393,38.019025,23.755748,,,,,,,False
2394,38.019029,23.755739,,,,,,,False
2395,38.019029,23.755739,,,,,,,False
2396,38.019029,23.755739,,,,,,,False
2397,38.019032,23.755731,,,,,,,False
2398,38.019032,23.755731,,,,,,,False
2399,38.019036,23.755722,,,,,,,False
2400,38.019036,23.755722,,,,,,,False
2401,38.019036,23.755722,,,,,,,False
2402,38.019039,23.755714,,,,,,,False
2403,38.019039,23.755714,,,,,,,False
2404,38.019042,23.755705,,,,,,,False
2405,38.019042,23.755705,,,,,,,False
2406,38.019042,23.755705,,,,,,,False
2407,38.019046,23.755697,,,,,,,False
2408,38.019046,23.755697,,,,,,,False
2409,38.019049,23.755688,,,,,,,False
2410,38.019049,23.755688,,,,,,,False
2411,38.019049,23.755688,,,,,,,False
2412,38.019052,23.75568,,,,,,,False
2413,38.019052,23.75568,,,,,,,False
2414,38.019055,23.755671,,,,,,,False
2415,38.019055,23.755671,,,,,,,False
2416,38.019055,23.755671,,,,,,,False
2417,38.019059,23.755663,,,,,,,False
2418,38.019059,23.755663,,,,,,,False
2419,38.019062,23.755655,,,,,,,False
2420,38.019062,23.755655,,,,,,,False
2421,38.019062,23.755655,,,,,,,False
2422,38.019065,23.755646,,,,,,,False
2423,38.019065,23.755646,,,,,,,False
2424,38.019068,23.755638,,,,,,,False
2425,38.019068,23.755638,,,,,,,False
2426,38.019071,23.75563,,,,,,,False
2427,38.019071,23.75563,,,,,,,False
2428,38.019071,23.75563,,,,,,,False
2429,38.019074,23.755621,,,,,,,False
2430,38.019074,23.755621,,,,,,,False
2431,38.019074,23.755621,,,,,,,False
2432,38.019077,23.755613,,,,,,,False
2433,38.019077,23.755613,,,,,,,False
2434,38.01908,23.755605,,,,,,,False
2435,38.01908,23.755605,,,,,,,False
2436,38.01908,23.755605,,,,,,,False
2437,38.019083,23.755597,,,,,,,False
2438,38.019083,23.755597,,,,,,,False
2439,38.019087,23.755588,,,,,,,False
2440,38.019087,23.755588,,,,,,,False
2441,38.019087,23.755588,,,,,,,False
2442,38.01909,23.75558,,,,,,,False
2443,38.01909,23.75558,,,,,,,False
2444,38.019093,23.755572,,,,,,,False
2445,38.019093,23.755572,,,,,,,False
2446,38.019093,23.755572,,,,,,,False
2447,38.019095,23.755564,,,,,,,False
2448,38.019095,23.755564,,,,,,,False
2449,38.019098,23.755555,,,,,,,False
2450,38.019098,23.755555,,,,,,,False
2451,38.019098,23.755555,,,,,,,False
2452,38.019102,23.755547,,,,,,,False
2453,38.019102,23.755547,,,,,,,False
2454,38.019105,23.755539,,,,,,,False
2455,38.019105,23.755539,,,,,,,False
2456,38.019105,23.755539,,,,,,,False
2457,38.019108,23.755531,,,,,,,False
2458,38.019108,23.755531,,,,,,,False
2459,38.019111,23.755523,,,,,,,False
2460,38.019111,23.755523,,,,,,,False
2461,38.019111,23.755523,,,,,,,False
2462,38.019114,23.755514,,,,,,,False
2463,38.019114,23.755514,,,,,,,False
2464,38.019117,23.755506,,,,,,,False
2465,38.019117,23.755506,,,,,,,False
2466,38.019117,23.755506,,,,,,,False
2467,38.01912,23.755498,,,,,,,False
2468,38.01912,23.755498,,,,,,,False
2469,38.019123,23.75549,,,,,,,False
2470,38.019123,23.75549,,,,,,,False
2471,38.019123,23.75549,,,,,,,False
2472,38.019127,23.755481,,,,,,,False
2473,38.019127,23.755481,,,,,,,False
2474,38.01913,23.755473,,,,,,,False
2475,38.01913,23.755473,,,,,,,False
2476,38.019133,23.755466,,,,,,,False
2477,38.019133,23.755466,,,,,,,False
2478,38.019133,23.755466,,,,,,,False
2479,38.019136,23.755457,,,,,,,False
2480,38.019136,23.755457,,,,,,,False
2481,38.019136,23.755457,,,,,,,False
2482,38.019139,23.755449,,,,,,,False
2483,38.019139,23.755449,,,,,,,False
2484,38.019142,23.755441,,,,,,,False
2485,38.019142,23.755441,,,,,,,False
2486,38.019142,23.755441,,,,,,,False
2487,38.019145,23.755433,,,,,,,False
2488,38.019145,23.755433,,,,,,,False
2489,38.019148,23.755425,,,,,,,False
2490,38.019148,23.755425,,,,,,,False
2491,38.019148,23.755425,,,,,,,False
2492,38.019152,23.755416,,,,,,,False
2493,38.019152,23.755416,,,,,,,False
2494,38.019155,23.755408,,,,,,,False
2495,38.019155,23.755408,,,,,,,False
2496,38.019155,23.755408,,,,,,,False
2497,38.019158,23.7554,,,,,,,False
2498,38.019158,23.7554,,,,,,,False
2499,38.019161,23.755392,,,,,,,False
2500,38.019161,23.755392,,,,,,,False
2501,38.019161,23.755392,,,,,,,False
2502,38.019164,23.755384,,,,,,,False
2503,38.019164,23.755384,,,,,,,False
2504,38.019167,23.755375,,,,,,,False
2505,38.019167,23.755375,,,,,,,False
2506,38.019167,23.755375,,,,,,,False
2507,38.019171,23.755367,,,,,,,False
2508,38.019171,23.755367,,,,,,,False
2509,38.019174,23.755359,,,,,,,False
2510,38.019174,23.755359,,,,,,,False
2511,38.019174,23.755359,,,,,,,False
2512,38.019177,23.755351,,,,,,,False
2513,38.019177,23.755351,,,,,,,False
2514,38.01918,23.755343,,,,,,,False
2515,38.01918,23.755343,,,,,,,False
2516,38.01918,23.755343,,,,,,,False
2517,38.019183,23.755334,,,,,,,False
2518,38.019183,23.755334,,,,,,,False
2519,38.019187,23.755326,,,,,,,False
2520,38.019187,23.755326,,,,,,,False
2521,38.019187,23.755326,,,,,,,False
2522,38.01919,23.755318,,,,,,,False
2523,38.01919,23.755318,,,,,,,False
2524,38.019193,23.75531,,,,,,,False
2525,38.019193,23.75531,,,,,,,False
2526,38.019193,23.75531,,,,,,,False
2527,38.019196,23.755302,,,,,,,False
2528,38.019196,23.755302,,,,,,,False
2529,38.019199,23.755294,,,,,,,False
2530,38.019199,23.755294,,,,,,,False
2531,38.019202,23.755285,,,,,,,False
2532,38.019202,23.755285,,,,,,,False
2533,38.019202,23.755285,,,,,,,False
2534,38.019206,23.755277,,,,,,,False
2535,38.019206,23.755277,,,,,,,False
2536,38.019206,23.755277,,,,,,,False
2537,38.019209,23.755268,,,,,,,False
2538,38.019209,23.755268,,,,,,,False
2539,38.019212,23.75526,,,,,,,False
2540,38.019212,23.75526,,,,,,,False
2541,38.019212,23.75526,,,,,,,False
2542,38.019215,23.755252,,,,,,,False
2543,38.019215,23.755252,,,,,,,False
2544,38.019218,23.755244,,,,,,,False
2545,38.019218,23.755244,,,,,,,False
2546,38.019218,23.755244,,,,,,,False
2547,38.019221,23.755236,,,,,,,False
2548,38.019221,23.755236,,,,,,,False
2549,38.019225,23.755228,,,,,,,False
2550,38.019225,23.755228,,,,,,,False
2551,38.019225,23.755228,,,,,,,False
2552,38.019228,23.75522,,,,,,,False
2553,38.019228,23.75522,,,,,,,False
2554,38.019231,23.755211,,,,,,,False
2555,38.019231,23.755211,,,,,,,False
2556,38.019231,23.755211,,,,,,,False
2557,38.019234,23.755203,,,,,,,False
2558,38.019234,23.755203,,,,,,,False
2559,38.019237,23.755195,,,,,,,False
2560,38.019237,23.755195,,,,,,,False
2561,38.019237,23.755195,,,,,,,False
2562,38.01924,23.755187,,,,,,,False
2563,38.01924,23.755187,,,,,,,False
2564,38.019243,23.755179,,,,,,,False
2565,38.019243,23.755179,,,,,,,False
2566,38.019243,23.755179,,,,,,,False
2567,38.019247,23.75517,,,,,,,False
2568,38.019247,23.75517,,,,,,,False
2569,38.01925,23.755162,,,,,,,False
2570,38.01925,23.755162,,,,,,,False
2571,38.01925,23.755162,,,,,,,False
2572,38.019253,23.755154,,,,,,,False
2573,38.019253,23.755154,,,,,,,False
